season,playoff,play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,game_date,quarter_seconds_remaining,game_seconds_remaining,game_half,sp,qtr,down,time,yrdln,ydstogo,desc,play_type,field_goal_result,kick_distance,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam_score,defteam_score,score_differential,opp_fg_prob,field_goal_attempt,kicker_player_name,kicker_player_id,type,iced,overtime
2019,reg,4269,2019112407,WAS,DET,WAS,home,DET,DET,2019-11-24,20.0,20.0,Half2,1,4,1.0,00:20,DET 21,10,"(:20) D.Hopkins 39 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",field_goal,made,39.0,0,2,0.0,,0.0,2.0,16.0,16.0,0.0,0.01919602610626997,1.0,D.Hopkins,00-0030098,off_timeout,non_iced,0
2019,reg,3569,2019120100,BAL,SF,BAL,home,SF,SF,2019-12-01,3.0,3.0,Half2,1,4,3.0,00:03,SF 31,13,"(:03) (Field Goal formation) J.Tucker 49 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",field_goal,made,49.0,1,0,0.0,,1.0,0.0,17.0,17.0,0.0,0.0,1.0,J.Tucker,00-0029597,off_timeout,non_iced,0
2019,reg,3697,2019120109,DEN,LAC,LAC,away,DEN,DEN,2019-12-01,19.0,19.0,Half2,1,4,4.0,00:19,DEN 29,1,"(:19) M.Badgley 46 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",field_goal,made,46.0,2,1,0.0,,1.0,2.0,17.0,20.0,-3.0,0.039717329117505806,1.0,M.Badgley,00-0034084,off_timeout,non_iced,0
2019,reg,3797,2019120109,DEN,LAC,DEN,home,LAC,LAC,2019-12-01,3.0,3.0,Half2,1,4,1.0,00:03,LAC 35,10,"(:03) B.McManus 53 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",field_goal,made,53.0,2,0,0.0,,2.0,0.0,20.0,20.0,0.0,0.0,1.0,B.McManus,00-0029822,iced,iced,0
2019,reg,4394,2019120807,NYJ,MIA,NYJ,home,MIA,MIA,2019-12-08,3.0,3.0,Half2,1,4,3.0,00:03,MIA 26,10,"(:03) S.Ficken 44 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",field_goal,made,44.0,0,2,0.0,,0.0,2.0,19.0,21.0,-2.0,0.0,1.0,S.Ficken,00-0033138,no_timeout,non_iced,0
2019,reg,4755,2019120806,NO,SF,SF,away,NO,NO,2019-12-08,2.0,2.0,Half2,1,4,3.0,00:02,NO 12,8,"(:02) R.Gould 30 yard field goal is GOOD, Center-K.Nelson, Holder-M.Wishnowsky.",field_goal,made,30.0,0,0,0.0,,0.0,0.0,45.0,46.0,-1.0,0.0,1.0,R.Gould,00-0023252,off_timeout,non_iced,0
2019,reg,4242,2019122102,SF,LA,SF,home,LA,LA,2019-12-21,3.0,3.0,Half2,1,4,3.0,00:03,LA 15,2,"(:03) R.Gould 33 yard field goal is GOOD, Center-K.Nelson, Holder-M.Wishnowsky.",field_goal,made,33.0,0,0,0.0,,0.0,0.0,31.0,31.0,0.0,0.0,1.0,R.Gould,00-0023252,off_timeout,non_iced,0
2019,reg,5609,2019122208,MIA,CIN,MIA,home,CIN,CIN,2019-12-22,4.0,4.0,Overtime,1,5,4.0,00:04,CIN 19,15,"(:04) (Field Goal formation) J.Sanders 37 yard field goal is GOOD, Center-T.Pepper, Holder-M.Haack.",field_goal,made,37.0,1,0,0.0,,1.0,0.0,35.0,35.0,0.0,0.0,1.0,J.Sanders,00-0034794,off_timeout,non_iced,1
2019,reg,3627,2019122909,MIN,CHI,CHI,away,MIN,MIN,2019-12-29,12.0,12.0,Half2,1,4,4.0,00:12,MIN 4,4,"(:12) E.Pineiro 22 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",field_goal,made,22.0,0,0,0.0,,0.0,0.0,18.0,19.0,-1.0,0.0011573961032748962,1.0,E.Pineiro,00-0034173,off_timeout,non_iced,0
2019,reg,4718,2019122905,DET,GB,GB,away,DET,DET,2019-12-29,3.0,3.0,Half2,1,4,4.0,00:03,DET 15,5,"(:03) M.Crosby 33 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",field_goal,made,33.0,0,0,0.0,,0.0,0.0,20.0,20.0,0.0,0.0,1.0,M.Crosby,00-0025580,off_timeout,non_iced,0
2019,reg,4293,2019122912,TB,ATL,ATL,away,TB,TB,2019-12-29,3.0,3.0,Half2,1,4,4.0,00:03,TB 15,10,"(:03) Y.Koo 33 yard field goal is GOOD, Center-J.Harris, Holder-R.Allen.",field_goal,made,33.0,1,1,0.0,,1.0,1.0,19.0,21.0,-2.0,0.0,1.0,Y.Koo,00-0033702,iced,iced,0
2009,post,4302,2010011000,ARI,GB,ARI,home,GB,GB,2010-01-10,14.0,14.0,Half2,0,4,1.0,00:14,GB 16,10,"(:14) N.Rackers 34 yard field goal is No Good, Wide Left, Center-M.Leach, Holder-B.Graham.",field_goal,missed,34.0,0,2,0.0,,0.0,2.0,45.0,45.0,0.0,0.008367533050840448,1.0,N.Rackers,00-0019676,off_timeout,non_iced,0
2009,post,4702,2010012401,NO,MIN,NO,home,MIN,MIN,2010-01-24,619.0,619.0,Overtime,1,5,4.0,10:19,MIN 22,3,"(10:19) G.Hartley 40 yard field goal is GOOD, Center-J.Kyle, Holder-M.Brunell.",field_goal,made,40.0,2,0,0.0,,2.0,0.0,28.0,28.0,0.0,0.038536100885134365,1.0,G.Hartley,00-0025824,iced,iced,1
2010,post,3459,2011010800,IND,NYJ,IND,home,NYJ,NYJ,2011-01-08,57.0,57.0,Half2,1,4,4.0,00:57,NYJ 32,6,"(:57) A.Vinatieri 50 yard field goal is GOOD, Center-J.Snow, Holder-P.McAfee.",field_goal,made,50.0,1,2,0.0,,1.0,2.0,13.0,14.0,-1.0,0.056635484717007314,1.0,A.Vinatieri,00-0016919,no_timeout,non_iced,0
2010,post,3706,2011010800,IND,NYJ,NYJ,away,IND,IND,2011-01-08,3.0,3.0,Half2,1,4,1.0,00:03,IND 14,10,"(:03) N.Folk 32 yard field goal is GOOD, Center-T.Purdum, Holder-S.Weatherford.",field_goal,made,32.0,0,0,0.0,,0.0,0.0,14.0,16.0,-2.0,0.0,1.0,N.Folk,00-0025565,off_timeout,non_iced,0
2011,post,4064,2012012200,NE,BAL,BAL,away,NE,NE,2012-01-22,15.0,15.0,Half2,0,4,4.0,00:15,NE 14,1,"(:15) B.Cundiff 32 yard field goal is No Good, Wide Left, Center-M.Cox, Holder-S.Koch.",field_goal,missed,32.0,3,1,0.0,,1.0,3.0,20.0,23.0,-3.0,0.005977889410802004,1.0,B.Cundiff,00-0020972,no_timeout,non_iced,0
2011,post,5016,2012012201,SF,NYG,NYG,away,SF,SF,2012-01-22,430.0,430.0,Overtime,1,5,3.0,07:10,SF 13,13,"(7:10) L.Tynes 31 yard field goal is GOOD, Center-Z.DeOssie, Holder-S.Weatherford.",field_goal,made,31.0,0,2,0.0,,2.0,0.0,17.0,17.0,0.0,0.008813572354693234,1.0,L.Tynes,00-0019778,iced,iced,1
2013,post,4052,2014010401,PHI,NO,NO,away,PHI,PHI,2014-01-04,3.0,3.0,Half2,1,4,2.0,00:03,PHI 14,10,"(:03) S.Graham 32 yard field goal is GOOD, Center-J.Drescher, Holder-L.McCown.",field_goal,made,32.0,0,0,0.0,,0.0,0.0,23.0,24.0,-1.0,0.0,1.0,S.Graham,00-0019536,off_timeout,non_iced,0
2013,post,3747,2014010501,GB,SF,SF,away,GB,GB,2014-01-05,3.0,3.0,Half2,1,4,2.0,00:03,GB 15,8,"(:03) P.Dawson 33 yard field goal is GOOD, Center-K.McDermott, Holder-A.Lee. Penalty on GB-D.House, Defensive Offside, declined.",field_goal,made,33.0,0,0,0.0,,0.0,0.0,20.0,20.0,0.0,0.0,1.0,P.Dawson,00-0004091,off_timeout,non_iced,0
2013,post,4122,2014012600,SAN,RIC,SAN,home,RIC,RIC,2014-01-26,5.0,5.0,Half2,0,4,2.0,00:05,RIC 49,10,"(:05) J.Tucker 67 yard field goal is No Good, Short, Center-J.Jansen, Holder-B.Fields. Offensive MVP: Nick Foles  Defensive MVP: Derrick Johnson",field_goal,missed,67.0,1,1,0.0,,1.0,1.0,21.0,22.0,-1.0,0.0,1.0,J.Tucker,00-0029597,no_timeout,non_iced,0
2014,post,4151,2015011800,SEA,GB,GB,away,SEA,SEA,2015-01-18,19.0,19.0,Half2,1,4,4.0,00:19,SEA 30,4,"(:19) M.Crosby 48 yard field goal is GOOD, Center-B.Goode, Holder-T.Masthay.",field_goal,made,48.0,1,2,0.0,,2.0,1.0,19.0,22.0,-3.0,0.043305221502600584,1.0,M.Crosby,00-0025580,off_timeout,non_iced,0
2015,post,4886,2016010901,CIN,PIT,PIT,away,CIN,CIN,2016-01-09,18.0,18.0,Half2,1,4,1.0,00:18,CIN 17,10,"(:18) C.Boswell 35 yard field goal is GOOD, Center-G.Warren, Holder-J.Berry.",field_goal,made,35.0,0,0,0.0,,0.0,0.0,15.0,16.0,-1.0,0.010137545068935877,1.0,C.Boswell,00-0031136,no_timeout,non_iced,0
2015,post,3565,2016011000,MIN,SEA,MIN,home,SEA,SEA,2016-01-10,26.0,26.0,Half2,0,4,4.0,00:26,SEA 9,1,"(:26) (Field Goal formation) B.Walsh 27 yard field goal is No Good, Wide Left, Center-K.McDermott, Holder-J.Locke.",field_goal,missed,27.0,0,0,0.0,,0.0,0.0,9.0,10.0,-1.0,0.003280505471684325,1.0,B.Walsh,00-0029576,off_timeout,non_iced,0
2016,post,3951,2017011501,DAL,GB,DAL,home,GB,GB,2017-01-15,40.0,40.0,Half2,1,4,4.0,00:40,GB 33,3,"(:40) (Field Goal formation) D.Bailey 52 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",field_goal,made,52.0,1,2,0.0,,1.0,2.0,28.0,31.0,-3.0,0.059328521744793125,1.0,D.Bailey,00-0028660,no_timeout,non_iced,0
2016,post,4160,2017011501,DAL,GB,GB,away,DAL,DAL,2017-01-15,3.0,3.0,Half2,1,4,1.0,00:03,DAL 32,10,"(:03) (Field Goal formation) M.Crosby 51 yard field goal is GOOD, Center-B.Goode, Holder-J.Schum.",field_goal,made,51.0,0,1,0.0,,1.0,0.0,31.0,31.0,0.0,0.0,1.0,M.Crosby,00-0025580,iced,iced,0
2017,post,4338,2018011401,MIN,NO,NO,away,MIN,MIN,2018-01-14,29.0,29.0,Half2,1,4,4.0,00:29,MIN 25,2,"(:29) (Field Goal formation) W.Lutz 43 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",field_goal,made,43.0,1,1,0.0,,1.0,1.0,21.0,23.0,-2.0,0.029283137134828538,1.0,W.Lutz,00-0032569,iced,iced,0
2018,post,4569,2019010601,CHI,PHI,CHI,home,PHI,PHI,2019-01-06,10.0,10.0,Half2,0,4,4.0,00:10,PHI 25,2,"(:10) (Field Goal formation) C.Parkey 43 yard field goal is BLOCKED (T.Hester), Center-P.Scales, Holder-P.O'Donnell.",field_goal,missed,43.0,0,0,0.0,,0.0,0.0,15.0,16.0,-1.0,0.027815987585581552,1.0,C.Parkey,00-0030850,iced,iced,0
2018,post,4306,2019012000,NO,LA,LA,away,NO,NO,2019-01-20,19.0,19.0,Half2,1,4,4.0,00:19,NO 30,7,"(:19) G.Zuerlein 48 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",field_goal,made,48.0,1,0,0.0,,0.0,1.0,20.0,23.0,-3.0,0.043305221502600584,1.0,G.Zuerlein,00-0029621,iced,iced,0
2018,post,4662,2019012000,NO,LA,LA,away,NO,NO,2019-01-20,707.0,707.0,Overtime,1,5,4.0,11:47,NO 39,7,"(11:47) G.Zuerlein 57 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",field_goal,made,57.0,1,1,0.0,,1.0,1.0,23.0,23.0,0.0,0.15179833613343185,1.0,G.Zuerlein,00-0029621,iced,iced,1
2018,post,4442,2019012001,KC,NE,KC,home,NE,NE,2019-01-20,11.0,11.0,Half2,1,4,2.0,00:11,NE 21,10,"(:11) H.Butker 39 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",field_goal,made,39.0,0,2,0.0,,0.0,2.0,28.0,31.0,-3.0,0.018716334049326232,1.0,H.Butker,00-0033303,iced,iced,0
2019,post,4113,2020010400,HOU,BUF,BUF,away,HOU,HOU,2020-01-04,10.0,10.0,Half2,1,4,4.0,00:10,HOU 29,10,"(:10) S.Hauschka 47 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",field_goal,made,47.0,0,0,0.0,,0.0,0.0,16.0,19.0,-3.0,0.0387906298755564,1.0,S.Hauschka,00-0025944,iced,iced,0
2019,post,4119,2020010500,NO,MIN,NO,home,MIN,MIN,2020-01-05,7.0,7.0,Half2,1,4,2.0,00:07,MIN 31,15,"(:07) W.Lutz 49 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",field_goal,made,49.0,1,2,0.0,,1.0,2.0,17.0,20.0,-3.0,0.0458188943860145,1.0,W.Lutz,00-0032569,iced,iced,0
